sku,base_code,product_name,department,class_name,shopping_category,gender,gender_tags,color_tags,size_tags,store_count,total_stock,mrp,sale_price,usage_tags,workout_tags,discomfort_tags,priority_tag,social_tags,offer_tags,manual_recovery_override,image_link,recommend_reason,shopping_apparel,shopping_footwear,shopping_accessories,supports_female,supports_male,workout_cardio,workout_strength,workout_flexibility,workout_sports,workout_others,issue_foot_leg_discomfort,issue_back_shoulder_pain,issue_other_recovery,issue_no_issues,priority_style_first,priority_function_first,priority_both_equally,social_alone,social_with_friend_partner,social_group_classes
CS704348L,,Women PNK T-Shirt-704348,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704348M,,Women Pink T-Shirt-704348,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704348S,,Women PNK T-Shirt-704348,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704348XL,,Women PNK T-Shirt-704348,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704348XXL,,Women PNK T-Shirt-704348,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704349L,,Women PPL T-Shirt-704349,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704349M,,Women PPL T-Shirt-704349,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704349S,,Women PPL T-Shirt-704349,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704349XL,,Women PPL T-Shirt-704349,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704349XXL,,Women PPL T-Shirt-704349,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|training|weight_lifting|yoga,flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/training/weight lifting | workouts:flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704350L,,Women Maroon T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704350M,,Women Maroon T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704350S,,Women T-Shirt Maroon,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704350XL,,Women Maroon T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704350XXL,,Women Maroon T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704351L,,Women Navy T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704351M,,Women Navy T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704351S,,Women Navy T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704351XL,,Women Navy T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704351XXL,,Women Navy T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704352L,,Women Coral T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704352M,,Women Coral T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704353L,,Women Turquoise T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704353M,,Women Turquoise T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704353S,,Women Turquoise T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704353XL,,Women Turquoise T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704353XXL,,Women Turquoise T-Shirt,Apparel,T-Shirt,apparel,Women,female|male,,,0,0,0,0,dance|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:dance/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704354L,,Men S Blu T-Shirt-704354,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704354M,,Men S Blu T-Shirt-704354,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704354S,,Men S Blu T-Shirt-704354,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704355L,,Tshirt-Crew Neck,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704356M,,Men DGrey T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704356S,,Men DGrey T-Shirt,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704357L,,Men Blue T-Shirt-704357,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704357M,,Men Blue T-Shirt-704357,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704357XL,,Men Blue T-Shirt-704357,Apparel,T-Shirt,apparel,Men,male,,,0,0,0,0,gym_and_training_activities|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:gym and training activities/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS704385L,,Women Black Tank Top,Apparel,Tank top,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|weight_lifting,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704385M,,Women Black Tank Top,Apparel,Tank top,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|weight_lifting,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704385S,,Women Black Tank Top,Apparel,Tank top,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|weight_lifting,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704385XL,,Women Black Tank Top,Apparel,Tank top,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|weight_lifting,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704385XXL,,Women Black Tank Top,Apparel,Tank top,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|weight_lifting,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS704386L,,Women Lime Tank Top,Apparel,Tank top,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|weight_lifting,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:hiit/running/training | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
